-1.604090455679077877e+03,-1.834588274668562008e+03,-2.104586508928417516e+03,-2.334693983016478796e+03,-2.621290429254764149e+03,-2.975336567172667401e+03,-3.323415709215759762e+03,-3.663725659069052199e+03,-4.022112591512094696e+03,-4.420862488389956525e+03,-4.837281810983048672e+03,-5.264550980017902475e+03,-5.627392461181257204e+03,-6.013936477087134335e+03,-6.452138183019488679e+03,-6.796235297467830605e+03,-7.204118455324982278e+03,-7.622849054164639711e+03,-8.025171461275594083e+03,-8.362466730764206659e+03,-8.754694405205815201e+03,-9.048603209947947107e+03,-9.407857477742199990e+03,-9.685437675168297574e+03,-9.979805379996054398e+03,-1.022144015296521866e+04,-1.047054395656928864e+04,-1.076163285405378156e+04,-1.101288669222856879e+04,-1.125892669636880782e+04,-1.147269723661211356e+04,-1.168580794117812366e+04,-1.192207065499317105e+04,-1.208874025806434292e+04,-1.230390017972423266e+04
-9.079169976164193940e+02,-1.007566626961358907e+03,-1.102907344800385545e+03,-1.239252645096574042e+03,-1.397312700999779281e+03,-1.587595159314573493e+03,-1.781696545564759845e+03,-1.975013253147154046e+03,-2.227211558420340225e+03,-2.468752639147150603e+03,-2.793161675948862012e+03,-3.162021205240998370e+03,-3.496332843293687802e+03,-3.830984325134866594e+03,-4.107036881900228764e+03,-4.462660963951880149e+03,-4.856603060536522207e+03,-5.254502212856707956e+03,-5.663863278717523826e+03,-6.007811332909864177e+03,-6.372447063836413690e+03,-6.730494846742073605e+03,-7.124072432633506651e+03,-7.400392553421808771e+03,-7.771304950529917733e+03,-8.062156998230564568e+03,-8.368796257072184744e+03,-8.671838400365000780e+03,-9.017495484970200778e+03,-9.287129922100546537e+03,-9.603467288413956339e+03,-9.924135239634126265e+03,-1.020338211651844722e+04,-1.051185917351135140e+04,-1.070475790712433627e+04
-7.224793599579537613e+02,-7.776344356244561595e+02,-8.369704384523279259e+02,-8.672951180439509926e+02,-9.400322577967203870e+02,-1.056621295201474823e+03,-1.132268301988150824e+03,-1.247576646297761272e+03,-1.362401389082788455e+03,-1.522821108420345581e+03,-1.714288701092884367e+03,-1.995035527812703549e+03,-2.205838873938238066e+03,-2.464133390555840379e+03,-2.677824573674417479e+03,-2.939691807598266223e+03,-3.261812365570405746e+03,-3.648312745699221978e+03,-3.966443958851620209e+03,-4.275253286773468972e+03,-4.571900076466368773e+03,-4.896178291804912078e+03,-5.246817165643453336e+03,-5.566411576735479684e+03,-5.930691914490945237e+03,-6.283228771532392784e+03,-6.589645605520060599e+03,-6.868222471840583239e+03,-7.216962188875675565e+03,-7.516642703727939079e+03,-7.857201321667844240e+03,-8.155991270081402945e+03,-8.486763245213940536e+03,-8.779645720689450172e+03,-9.036835013360039738e+03
-7.482738103370982117e+02,-8.101209670090771624e+02,-7.980455069894655935e+02,-7.475534142482515563e+02,-7.612959764940782179e+02,-8.299331839580573842e+02,-8.589237667197390920e+02,-8.931633128810349262e+02,-9.841992148685430948e+02,-1.083745784379236511e+03,-1.201748704003900457e+03,-1.372386413822546274e+03,-1.492391980680848746e+03,-1.682289117627865835e+03,-1.875453220100100452e+03,-2.075041875106916450e+03,-2.349248005520807510e+03,-2.622281160025234385e+03,-2.875143284956038315e+03,-3.133536963860853120e+03,-3.377841804525677617e+03,-3.674026166265214215e+03,-3.948002193411830376e+03,-4.227788275697231256e+03,-4.570813569764222848e+03,-4.842283965859170166e+03,-5.148802119925623629e+03,-5.480487809642720094e+03,-5.778447185501993772e+03,-6.118092786745214653e+03,-6.425733625273343932e+03,-6.720859712608318659e+03,-7.056730379772700871e+03,-7.344708636221354936e+03,-7.626657577798015154e+03
-7.726821155752598997e+02,-8.533064276016493750e+02,-8.418779402476482119e+02,-7.793323212664648736e+02,-7.134433404030290831e+02,-7.025656096448691414e+02,-7.099741460887000812e+02,-7.375524086400040460e+02,-7.869426553735221432e+02,-8.220309449268800108e+02,-9.215717943688556488e+02,-1.068755242965266234e+03,-1.155115841027066836e+03,-1.268523511362732052e+03,-1.423950544816952061e+03,-1.566634340569163442e+03,-1.747397590143210664e+03,-1.977978018080638094e+03,-2.155879311503199006e+03,-2.350763624535196868e+03,-2.538612247989988646e+03,-2.728547849810518528e+03,-2.998403257958697395e+03,-3.264024219309333148e+03,-3.529623109714317707e+03,-3.770986833367292093e+03,-4.018579264010019870e+03,-4.334271146908341507e+03,-4.638753794518921495e+03,-4.972236569127289840e+03,-5.245905309695585856e+03,-5.546811789894069989e+03,-5.844477782541467604e+03,-6.137496244618243509e+03,-6.376822982058828529e+03
-8.143634719698246727e+02,-8.916321896635778330e+02,-8.547723577140635598e+02,-7.672334778876306700e+02,-7.142420830004563186e+02,-7.205664973287287012e+02,-6.616819509846277469e+02,-6.517141700385559488e+02,-6.719748665351049794e+02,-7.368065097085215029e+02,-7.668043798466309227e+02,-8.434271826262225886e+02,-9.463268159897058922e+02,-1.026791793929436835e+03,-1.121445482463376720e+03,-1.233695949006186538e+03,-1.401535863216188773e+03,-1.552902287515582657e+03,-1.675169962420886350e+03,-1.855799003072767619e+03,-1.998332554223942907e+03,-2.152667717653933323e+03,-2.333657576220363353e+03,-2.557379726104784822e+03,-2.714913240734538249e+03,-2.941614766653982770e+03,-3.141293814935550472e+03,-3.389456773397327197e+03,-3.647966672687490700e+03,-3.990722940860428480e+03,-4.245423644173089087e+03,-4.512937282331068673e+03,-4.814910699872439181e+03,-5.114747713237557946e+03,-5.379359630508862210e+03
-1.015215617711934783e+03,-1.138487832584646867e+03,-9.605963870046330157e+02,-9.995422418248266467e+02,-8.524322717328470844e+02,-6.791728466075037431e+02,-6.088837140943198847e+02,-5.767129550537646310e+02,-6.092867588142931936e+02,-6.043627902551227180e+02,-6.285203050564615523e+02,-6.673782073132082360e+02,-7.802062010489429440e+02,-8.699759802215015725e+02,-9.657644941047662996e+02,-1.032947507169161327e+03,-1.141670197840846413e+03,-1.297006706606191528e+03,-1.393634772147401918e+03,-1.496488828803020624e+03,-1.620297919213963269e+03,-1.768123381423529736e+03,-1.974268989980564584e+03,-2.116592150636807673e+03,-2.278064340784880642e+03,-2.413305625140960274e+03,-2.588605254223032262e+03,-2.778095660700801091e+03,-3.000252957332520509e+03,-3.238361241309926754e+03,-3.486556971767215600e+03,-3.687732688000452072e+03,-3.933494864156651147e+03,-4.204538535199310900e+03,-4.430145574108621076e+03
-9.704445984694787057e+02,-1.048259122231602987e+03,-1.107401097995373675e+03,-1.194761324928305385e+03,-1.294494728870264225e+03,-7.902040052700122033e+02,-6.446089332036306132e+02,-6.173314638920203379e+02,-5.917639715276259267e+02,-6.032114382695734776e+02,-6.077735587323265918e+02,-6.196472732357481163e+02,-7.102283248556278750e+02,-7.784453063568186053e+02,-8.681219039858106044e+02,-9.380402341634659251e+02,-1.001540305554889642e+03,-1.174698081970940848e+03,-1.240587635092841992e+03,-1.352641156299592012e+03,-1.424841336339504323e+03,-1.556042968917398639e+03,-1.716440055818596193e+03,-1.847224439228458550e+03,-1.962685712817565218e+03,-2.063674070185742494e+03,-2.174865660093083534e+03,-2.319797950304879578e+03,-2.497563670120351617e+03,-2.634452589625090241e+03,-2.847182917281427763e+03,-3.036341219425402414e+03,-3.238539127741398715e+03,-3.474930322287314539e+03,-3.669185575443849757e+03
-1.698035435932481960e+03,-1.913167856136811906e+03,-1.806313307212780046e+03,-2.064705374756377751e+03,-2.153401753828978599e+03,-1.163690651068108764e+03,-8.120349217523045127e+02,-6.617675058604789911e+02,-6.069734226676110893e+02,-5.174714038211708385e+02,-5.470719176493358873e+02,-5.748201557340144063e+02,-6.091829611789020191e+02,-7.025907266643891944e+02,-7.947265483701979747e+02,-8.588180274827117273e+02,-8.980933259870769234e+02,-1.027715500664650108e+03,-1.071564897909232968e+03,-1.159627149596377649e+03,-1.247982274051479862e+03,-1.338239850483170812e+03,-1.493090747587079932e+03,-1.619682239688727805e+03,-1.735797265940682564e+03,-1.860764417305966617e+03,-1.941479924950110217e+03,-2.070215169172057813e+03,-2.156356774283024151e+03,-2.282192714830050136e+03,-2.441573851613684383e+03,-2.634398755406651162e+03,-2.777152946619707564e+03,-2.929570898592378398e+03,-3.104795159061899994e+03
-5.439642622612685955e+03,-2.678745712999836996e+03,-2.919065288489851355e+03,-2.151678468920004889e+03,-2.253451079269236288e+03,-1.762341020309178248e+03,-1.114439166280142899e+03,-8.959080859908170851e+02,-6.718813923603105422e+02,-5.749098412169531684e+02,-4.907436937840750488e+02,-5.092888323436098972e+02,-5.542330020282715850e+02,-5.910608622036075985e+02,-6.678514492448836108e+02,-7.549913168953992226e+02,-7.890008857878143544e+02,-8.858363358664057614e+02,-9.944510342287185267e+02,-1.002794741326462599e+03,-1.059507892166963984e+03,-1.159881528685366220e+03,-1.322400658630120006e+03,-1.436241898217700964e+03,-1.551396436133360112e+03,-1.669936572499721706e+03,-1.712521786969796040e+03,-1.815023656668545300e+03,-1.923196589261608096e+03,-2.067474012906336611e+03,-2.162839616017334265e+03,-2.304427860639934352e+03,-2.454577787710022221e+03,-2.598510952384523534e+03,-2.726056428990115364e+03
