"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1242791948.854,411.865,7.638,2.81e-23,471.344,0.006,458.397552,0.000,0.000,0.994,"T2ovKU8MgW","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v5cNYvJWWT/T2ovKU8MgW.png",5.657
1249661232.002,629.939,17.583,7.41e-23,1950.647,0.156,3765.937988,0.000,0.000,0.994,"BDvpXSazNA","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/px7IovIYhP/BDvpXSazNA.png",5.657
1249661232.002,629.939,17.583,7.41e-23,1950.647,0.156,3765.937988,0.000,0.000,0.994,"v64dJktKb9","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mXLsY0jpfX/v64dJktKb9.png",5.657
1250614537.487,115.113,9.974,3.60e-23,246.903,0.250,422.247955,0.000,0.000,0.993,"stPbGQt99w","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Q0w1awYZ6Q/stPbGQt99w.png",5.657
1240270470.553,72.366,9.700,4.20e-23,235.120,0.156,425.750580,0.000,0.000,0.993,"lOEuJlXRBm","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6vXs61ycxw/lOEuJlXRBm.png",5.657
1241297375.756,93.079,21.097,8.25e-23,442.646,0.797,847.460632,0.000,0.000,0.993,"QKTKGpMKMK","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/l9zFXGTTNT/QKTKGpMKMK.png",5.657
1238198804.955,89.676,7.703,2.76e-23,121.215,0.023,137.513718,0.000,0.000,0.993,"Z9bkngiQNL","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/e4C0RuoE0M/Z9bkngiQNL.png",5.657
1253077331.222,509.363,55.460,2.24e-22,1264.804,0.625,2483.361328,0.000,0.000,0.993,"OWcm1PElF3","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/OWcm1PElF3.png",5.657
1253077331.222,509.363,55.460,2.24e-22,1264.804,0.625,2483.361328,0.000,0.000,0.993,"Vnw1irFA0M","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/Vnw1irFA0M.png",5.657
1250610537.942,333.030,38.810,1.31e-22,3984.699,0.786,7931.567383,0.000,0.000,0.992,"3xrlwafR5k","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O9bggxtgfy/3xrlwafR5k.png",5.657
1251238385.430,411.865,207.320,8.15e-22,1925.836,1.000,3815.558838,0.000,0.000,0.992,"SA4SHtYCAL","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VMoPceHi9r/SA4SHtYCAL.png",5.657
1250121310.193,333.030,142.615,4.87e-22,1646.556,1.000,3255.281250,0.000,0.000,0.992,"gXImlzM9wy","L1","Repeating_Blips","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/i17b7cSRlT/gXImlzM9wy.png",5.657
