GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1239783251,47.124,23.74,1.51E-22,85.626,0.75,135.349625,0,0,1,BxuxL5kiHm,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r1kSHHZG79/BxuxL5kiHm.png,5.657
1246348202,39.789,23.69,1.79E-22,129.222,0.939,227.855087,0,0,1,C7Ce2q07bi,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5NHJRyDQyX/C7Ce2q07bi.png,5.657
1251185110,39.789,23.533,1.88E-22,86.807,1,143.024033,0,0,1,L9b3oGkU76,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cGKCnWzPlK/L9b3oGkU76.png,5.657
1253185238,39.789,23.425,1.90E-22,71.655,0.875,112.7202,0,0,1,Ui4JBl7rrn,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AtplbbdNws/Ui4JBl7rrn.png,5.657
1247801957,39.789,23.356,1.78E-22,3871.818,1.354,7713.046875,0,0,1,DDJH3DWdOM,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7gxWtZjiVq/DDJH3DWdOM.png,5.657
1242330180,39.789,23.339,1.73E-22,86.807,0.75,143.024033,0,0,1,7liXmieQ2b,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8wAzkeNjtL/7liXmieQ2b.png,5.657
1248089421,49.208,23.274,1.52E-22,86.807,0.75,143.024033,0,0,1,B4ray2ULtV,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/U8leBdOeUN/B4ray2ULtV.png,5.657
1244273095,39.789,23.23,1.80E-22,73.465,1,109.099602,0,0,1,1c9gXd1mvf,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/H9pnwXE9Wa/1c9gXd1mvf.png,5.657
1249534126,39.789,23.118,1.72E-22,2819.556,0.847,5601.280762,0,0,1,siecVWyqn0,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VlyQexMzfj/siecVWyqn0.png,5.657
1249534126,39.789,23.118,1.72E-22,2819.556,0.847,5601.280762,0,0,1,bvojhsOB1a,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O4QJ1chznt/bvojhsOB1a.png,5.657
1244153396,49.208,23.068,1.42E-22,3984.699,1.154,7931.567383,0,0,1,aVrihzBUdG,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pxHnUjXdp2/aVrihzBUdG.png,5.657
1243521710,39.789,23.025,1.78E-22,86.807,0.75,143.024033,0,0,1,gs6hip0cmC,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UPrHVNsVlb/gs6hip0cmC.png,5.657
1253603668,39.789,23.005,1.79E-22,2056.996,1.081,4083.401611,0,0,1,P5OS4Bua5p,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vwyazpmcBl/P5OS4Bua5p.png,5.657
1245640638,39.789,22.901,1.71E-22,73.465,0.75,109.099602,0,0,1,zvLeGHTIJY,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/klmH517r7Y/zvLeGHTIJY.png,5.657
1250099349,39.789,22.897,1.77E-22,1646.556,0.632,3255.28125,0,0,1,ooZoIIeSJP,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dkynqMsJB1/ooZoIIeSJP.png,5.657
1246100850,39.789,22.881,1.86E-22,2441.88,0.75,4845.928711,0,0,1,rVuocGcbsw,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LyQ0gApLT0/rVuocGcbsw.png,5.657
1245832506,39.789,22.869,1.73E-22,3984.699,1.293,7931.567383,0,0,1,uwS6Kd5MOK,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HWPyjoa9ts/uwS6Kd5MOK.png,5.657
1245470832,49.208,22.856,1.41E-22,2380.014,0.75,4722.197754,0,0,1,7hAhH1bCqh,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ySu5rKC6HB/7hAhH1bCqh.png,5.657
1244223441,49.208,22.792,1.45E-22,3984.699,1.273,7931.567383,0,0,1,m7KaboAecD,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/y45Huec0Wq/m7KaboAecD.png,5.657
1253694401,39.789,22.779,1.78E-22,3984.699,0.75,7931.567383,0,0,1,1mPQbBSMUw,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lVinDlT4oQ/1mPQbBSMUw.png,5.657
1241978229,49.208,22.727,1.40E-22,73.465,0.625,109.099602,0,0,1,tyVUa6IZeD,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OTR507KDPv/tyVUa6IZeD.png,5.657
1253781251,39.789,22.613,1.78E-22,73.465,0.75,109.099602,0,0,1,4AvcPpVdVV,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LKOO5HyMD8/4AvcPpVdVV.png,5.657
1250166474,39.789,22.61,1.81E-22,86.807,0.75,143.024033,0,0,1,Sa8tvbGegs,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ru9SCUx0me/Sa8tvbGegs.png,5.657
1252989656,39.789,22.598,1.85E-22,73.465,1,109.099602,0,0,1,RLlNT1Rt9R,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BMFElUVrUN/RLlNT1Rt9R.png,5.657
