GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1247725552,49.208,23.287,2.09E-22,88.617,1,139.403442,0,0,1,JyiL1lMuL6,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/V3v3XsEgZI/JyiL1lMuL6.png,5.657
1249470859,39.789,26.009,2.99E-22,88.617,1.25,139.403442,0,0,1,HlvJsRubr8,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Pe5fakp2un/HlvJsRubr8.png,5.657
1244752417,39.789,29.89,3.62E-22,59.403,1.25,88.216827,0,0,1,oTVMt0iRmZ,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xFq6S91XVv/oTVMt0iRmZ.png,5.657
1244752417,39.789,29.89,3.62E-22,59.403,1.25,88.216827,0,0,1,VsmErmeVdv,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KJTfBC5dJw/VsmErmeVdv.png,5.657
1242853261,39.789,20.862,2.59E-22,61.214,1.125,84.59623,0,0,1,L0E9u737sC,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/C8GWEmZb0B/L0E9u737sC.png,5.657
1242853261,39.789,20.862,2.59E-22,61.214,1.125,84.59623,0,0,1,BXjqJKeElq,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/kmKpseklMZ/BXjqJKeElq.png,5.657
1247928188,49.208,17.819,1.55E-22,88.617,0.75,139.403442,0,0,1,4rOfNJE4Kw,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gmCYAXknGV/4rOfNJE4Kw.png,5.657
1249484513,39.789,23.787,2.78E-22,73.465,1,109.099602,0,0,1,moM5tqyPY5,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6Yt90DjrjC/moM5tqyPY5.png,5.657
1240292510,38.027,37.646,5.53E-22,70.829,1.25,105.757057,0,0,1,C8Tremq1g3,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4ZmVCaR1k6/C8Tremq1g3.png,5.657
1242437471,49.208,35.971,3.31E-22,88.617,1,139.403442,0,0,1,J7tqRHbW5r,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RaDSHEYG2c/J7tqRHbW5r.png,5.657
1253861785,49.208,28.862,2.25E-22,88.617,1,139.403442,0,0,1,gG1XSsUwAc,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/nbzfstJFkk/gG1XSsUwAc.png,5.657
1245926819,32.173,16.437,2.80E-22,276.315,0.625,514.798706,0,0,1,2ZRUUhRe2y,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pQEG4IYoGY/2ZRUUhRe2y.png,5.657
1253963988,39.789,14.911,1.59E-22,88.617,0.25,139.403442,0,0,1,iiF1s0vQEG,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/qirKyQBBoz/iiF1s0vQEG.png,5.657
1243891533,39.789,38.332,4.26E-22,380.202,1.5,722.572937,0,0,1,hqvSoxKP0b,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/GFdEEhvuSH/hqvSoxKP0b.png,5.657
1243891533,39.789,38.332,4.26E-22,380.202,1.5,722.572937,0,0,1,U7uQTaM9ij,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SwQKwyd848/U7uQTaM9ij.png,5.657
1250526424,49.208,27.007,2.17E-22,2534.373,1.099,5030.915039,0,0,1,KjN4V3bdgY,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/YZDJ6lLK1N/KjN4V3bdgY.png,5.657
1251009143,49.208,22.18,1.75E-22,107.356,0.875,176.880829,0,0,1,h3yMjEThRo,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Wk8nDUEaGE/h3yMjEThRo.png,5.657
1246356386,49.208,21.988,1.83E-22,117.166,0.781,196.50087,0,0,1,TZzxlIm1PR,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/f4fWQvqdXV/TZzxlIm1PR.png,5.657
1251977072,39.789,19.768,2.28E-22,3006.031,1.095,5974.231934,0,0,1,Pjz6BmZvvc,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SBo1PSnsng/Pjz6BmZvvc.png,5.657
1246575888,49.208,54.679,4.56E-22,88.617,1.25,139.403442,0,0,1,AiS8N0fCAl,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ECcJUehItm/AiS8N0fCAl.png,5.657
1243067436,49.208,23.301,2.21E-22,73.465,0.75,109.099602,0,0,1,OA5QbsFdhk,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/61PwEugaqt/OA5QbsFdhk.png,5.657
1247001105,39.789,16.613,1.80E-22,88.617,0.5,139.403442,0,0,1,wGOV6wa0bC,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/0SmoyAeZLC/wGOV6wa0bC.png,5.657
1240243511,38.027,32.872,4.48E-22,70.829,1.25,105.757057,0,0,1,Jijp44fApk,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4ZmVCaR1k6/Jijp44fApk.png,5.657
1240591251,58.396,31.397,2.27E-22,72.976,1,101.463013,0,0,1,6BZuedwq90,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/44vWoR4pIb/6BZuedwq90.png,5.657
1248762568,60.857,21.544,1.44E-22,88.617,0.625,139.403442,0,0,1,kp1TDqkeex,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/YE5u9xEnGQ/kp1TDqkeex.png,5.657
1241144125,49.208,25.612,2.30E-22,88.617,1,139.403442,0,0,1,ssvdopfWzi,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bt0OI9Tisr/ssvdopfWzi.png,5.657
1247925206,32.173,23.869,4.62E-22,3457.715,1.25,6884.839844,0,0,1,iuDs1jppnQ,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gmCYAXknGV/iuDs1jppnQ.png,5.657
1252508744,49.208,43.083,3.47E-22,73.465,1.125,109.099602,0,0,1,iBF8z4pzvP,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8fwlLE3uEP/iBF8z4pzvP.png,5.657
1240730630,49.208,18.011,1.61E-22,73.465,0.875,109.099602,0,0,1,tgE0rSmCLr,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/9hA63eM4qu/tgE0rSmCLr.png,5.657
1243600702,49.208,17.406,1.68E-22,830.306,0.711,1622.78064,0,0,1,rIA3GIcaui,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/X7YH8jGvUl/rIA3GIcaui.png,5.657
1243600702,49.208,17.406,1.68E-22,830.306,0.711,1622.78064,0,0,1,X8H2rfXZbZ,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RHrn5GZ8ES/X8H2rfXZbZ.png,5.657
1245343078,32.173,14.415,2.66E-22,61.214,0.5,84.59623,0,0,1,9StUVRpTiI,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/EtohVlx6WE/9StUVRpTiI.png,5.657
1249130852,39.789,19.779,2.22E-22,61.214,0.75,84.59623,0,0,1,HjjTdsVGd5,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/S4GRa0thRM/HjjTdsVGd5.png,5.657
1245181816,39.789,38.216,4.18E-22,73.465,1.25,109.099602,0,0,1,sXw4F7VDnI,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/djiGoQdqIT/sXw4F7VDnI.png,5.657
