-6.970566078022156944e+02,-8.061240889994516010e+02,-1.002384718132219405e+03,-1.173130061625240842e+03,-1.334121663525748545e+03,-1.476317886210678353e+03,-1.642932214823370259e+03,-1.820209778468574086e+03,-2.020466309342626801e+03,-2.204496247478509758e+03,-2.440785523259198726e+03,-2.653226571265317943e+03,-2.893537275454365499e+03,-3.119818244100199081e+03,-3.319572007695202046e+03,-3.516189657115002319e+03,-3.698988643373922059e+03,-3.905064607408284701e+03,-4.095483298665682014e+03,-4.371376340749882729e+03,-4.603827821734772442e+03,-4.817622341120122655e+03,-5.084522372361308953e+03,-5.289053280252560398e+03,-5.489280719930967280e+03,-5.687086470139572157e+03,-5.853282180287522351e+03,-6.049314699567317803e+03,-6.250463810112833016e+03,-6.519733526144384086e+03,-6.719773524231193733e+03,-6.932462955873967985e+03,-7.143718605014314562e+03,-7.369289082737613171e+03,-7.554134331541175925e+03
-3.797418922903565885e+02,-4.296400824038447013e+02,-4.795544154833696098e+02,-5.519118013200564974e+02,-6.406844980062950299e+02,-7.258968142530712839e+02,-7.761981789560643392e+02,-8.847177152830200839e+02,-1.034292102237143808e+03,-1.134290523570080950e+03,-1.262284142042489066e+03,-1.419563368250719805e+03,-1.567332062600547943e+03,-1.690639786582594070e+03,-1.860396236435322862e+03,-1.962728721849293379e+03,-2.117498016482304138e+03,-2.248060436898409989e+03,-2.410667557463691082e+03,-2.571132843524617329e+03,-2.788545195191336006e+03,-2.926918858717539479e+03,-3.084610704162719230e+03,-3.253359098892375641e+03,-3.408128231816858261e+03,-3.666228328185582996e+03,-3.769332834891177299e+03,-3.960879323297918745e+03,-4.111621669290309001e+03,-4.323482787006358194e+03,-4.510380311717283803e+03,-4.672578614162436679e+03,-4.844056363967481047e+03,-5.001815352016217730e+03,-5.172917665412590395e+03
-1.267086186845717748e+03,-7.774718035911892002e+02,-7.133890736415080482e+02,-6.149382631658503442e+02,-6.589808893987475358e+02,-6.977014592451168937e+02,-6.771263007712474291e+02,-7.087879746932081844e+02,-7.521668923100785378e+02,-7.924810313915176039e+02,-8.300974589211574539e+02,-8.783376725917354406e+02,-9.925013990424198482e+02,-1.116070177024239911e+03,-1.237367893242331320e+03,-1.320669347344003882e+03,-1.413717236723896121e+03,-1.529572476520557984e+03,-1.662953587362830831e+03,-1.726912022922749429e+03,-1.891955910515373944e+03,-2.006277699223702257e+03,-2.078303668284458126e+03,-2.204502495946653198e+03,-2.377644839454959765e+03,-2.497852307666120851e+03,-2.614420963613661570e+03,-2.720932149782129272e+03,-2.826585945105847259e+03,-2.920384203916616116e+03,-3.106565705968268503e+03,-3.220606912304582238e+03,-3.388467045719152793e+03,-3.573431333393891236e+03,-3.715326827728319131e+03
-2.525744535686942527e+03,-2.525744535686942527e+03,-7.539772137770625022e+02,-6.224955540726705294e+02,-6.069413456453961544e+02,-6.410391701289553339e+02,-6.365469099288338839e+02,-5.921545448262774016e+02,-6.004447375219855303e+02,-6.100491476504536195e+02,-5.960393174762612034e+02,-6.553670427119013766e+02,-7.261532077767496958e+02,-7.689146572072169192e+02,-8.438682529104196419e+02,-9.454108380705927175e+02,-1.015076259744594381e+03,-1.098356997411874545e+03,-1.204148372356565233e+03,-1.293159672650071798e+03,-1.388921187322648166e+03,-1.524530025035403241e+03,-1.606965709918683160e+03,-1.653130896786682115e+03,-1.794855176588198901e+03,-1.868920286431912473e+03,-1.980473556732009683e+03,-2.035497930656357767e+03,-2.129778700017840947e+03,-2.219099155581407103e+03,-2.317336259154181789e+03,-2.384571308857149688e+03,-2.498108851469273304e+03,-2.608146618194696202e+03,-2.690056955572242714e+03
-9.222067375125334365e+03,-9.222067375125334365e+03,-1.379571027113649507e+03,-6.755137503598371040e+02,-6.359026458950619372e+02,-6.271680069693029509e+02,-6.056131389220644223e+02,-5.873723684636516964e+02,-6.095232979107488518e+02,-6.246425183700011985e+02,-5.176694030609227184e+02,-5.433648087406901368e+02,-5.719324064112744281e+02,-6.325527202594704477e+02,-6.670648086519287290e+02,-7.685310350727459081e+02,-8.355829204794322322e+02,-8.888883173319782145e+02,-9.779916261936730280e+02,-1.071327583164743601e+03,-1.189635849520881266e+03,-1.275947904122158434e+03,-1.366449862162309046e+03,-1.417888246617139657e+03,-1.446140050429455641e+03,-1.522089290747987434e+03,-1.585266941907449109e+03,-1.620078231197843479e+03,-1.717836964984906217e+03,-1.779380038509560791e+03,-1.885078173855554041e+03,-1.928630314081179222e+03,-2.022241387048014758e+03,-2.091637654609949550e+03,-2.129595141291163600e+03
-9.222067375125334365e+03,-9.222067375125334365e+03,-9.222067375125334365e+03,-1.655793136731913819e+03,-1.655793136731913819e+03,-1.230511867645783923e+03,-1.060981448314121053e+03,-7.349868725768567401e+02,-7.015320204204097081e+02,-6.585607739640705631e+02,-6.260559981382745036e+02,-6.124407288565467979e+02,-5.336661757946143325e+02,-5.598411832456395132e+02,-5.867957369038906563e+02,-6.347814956872620087e+02,-6.871194421746779426e+02,-7.622600284220885669e+02,-8.137588814909529447e+02,-9.218525422986056128e+02,-9.809417085854404377e+02,-1.058742132312666399e+03,-1.152562865784516816e+03,-1.218264602125881765e+03,-1.321845882494630132e+03,-1.403292273782983330e+03,-1.413197184788703225e+03,-1.443044795405447303e+03,-1.499218415920514644e+03,-1.571310216502482945e+03,-1.648743862155291481e+03,-1.657160648062314522e+03,-1.726997585595236160e+03,-1.776374238628319063e+03,-1.842180075258428587e+03
-9.082099833823845984e+03,-9.082099833823845984e+03,-9.082099833823845984e+03,-9.082099833823845984e+03,-9.082099833823845984e+03,-9.082099833823845984e+03,-1.696997256257489880e+03,-1.161614873804748640e+03,-9.819324994955384227e+02,-7.753878257877939859e+02,-6.876025982858419638e+02,-6.290624962661238442e+02,-6.023840329611941797e+02,-5.921559311937354551e+02,-5.838624987991562421e+02,-5.884040041760503073e+02,-6.242671624092942011e+02,-6.804633725961958817e+02,-7.061730264150331777e+02,-7.731384131920175378e+02,-8.451526917458973003e+02,-8.639607771240599732e+02,-9.166998609551948221e+02,-1.008580023723915815e+03,-1.076942178470764929e+03,-1.097593486386925861e+03,-1.194051624823920747e+03,-1.248798032671664032e+03,-1.281564142758272055e+03,-1.365080390874345539e+03,-1.461552677886454376e+03,-1.486021081558959622e+03,-1.536564656145506660e+03,-1.584717160453473525e+03,-1.638319369344355209e+03
-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-8.909770064274112883e+03,-1.551098071906343193e+03,-1.062780799814741158e+03,-9.893615823952764003e+02,-8.634315882201597105e+02,-8.029012284052006407e+02,-7.214954263583219927e+02,-6.615728058189881722e+02,-5.804229001214602022e+02,-5.696410931774403252e+02,-5.716010619991366184e+02,-5.942628376571581157e+02,-6.499155578154553723e+02,-6.916358733302618020e+02,-7.064905473263889917e+02,-7.272212598831619061e+02,-7.823733155045806598e+02,-8.269652899793051120e+02,-8.804290986907145680e+02,-9.502443406391964800e+02,-9.980431491837965723e+02,-1.068491398147579730e+03,-1.125673531232032019e+03,-1.195856914770795811e+03,-1.245343326608577399e+03,-1.310366431872401790e+03,-1.293119508163332966e+03,-1.350376768746098151e+03
-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-8.632277816276433441e+03,-1.267022014410445536e+03,-1.267022014410445536e+03,-8.388415402291155942e+02,-7.885661816393258050e+02,-7.099279612881517778e+02,-6.703479473570732807e+02,-5.875215019840957211e+02,-5.234570766297608770e+02,-5.179118465983906390e+02,-5.289970658658130560e+02,-5.748473959627616523e+02,-6.198112342109570818e+02,-6.283042465745982099e+02,-6.489788383962653597e+02,-6.899985679996939325e+02,-7.202965211945878536e+02,-7.682937353702322980e+02,-8.098108198032335849e+02,-8.223051553694976974e+02,-8.970550875026515314e+02,-9.614205925021486792e+02,-1.060889271295376375e+03,-1.112563916369741946e+03,-1.202570226444638138e+03,-1.233005235597227738e+03,-1.277226525839782880e+03
-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-8.449251524153378341e+03,-1.233070294567294013e+03,-1.029628853042298715e+03,-7.558153774216697229e+02,-5.550273427564089843e+02,-5.286287826773088909e+02,-5.341783504867356669e+02,-5.572493403046381673e+02,-5.723383875774802618e+02,-5.910897436097033051e+02,-5.952648527968642611e+02,-6.053113391993183541e+02,-6.307318521306196999e+02,-6.578242801750614035e+02,-6.809375158898417340e+02,-6.949193294959075047e+02,-7.456350312702592191e+02,-7.967870987253106705e+02,-8.853309185156737158e+02,-9.213737673695168269e+02,-1.017314614665329373e+03,-1.049326492317299881e+03,-1.072469935860962551e+03
