-9.301495034092695278e+02,-1.088137993524278500e+03,-1.226186158952821188e+03,-1.377626867997557156e+03,-1.541602879403667430e+03,-1.688808294436319784e+03,-1.902412968971033706e+03,-2.114056405132358577e+03,-2.378328279270842813e+03,-2.638144632126651231e+03,-2.883502238666572794e+03,-3.121089275320932302e+03,-3.427552972260004481e+03,-3.661725320579480467e+03,-3.910172792156497508e+03,-4.213765642055916032e+03,-4.497415421391068776e+03,-4.783378916956255125e+03,-5.066912603142518492e+03,-5.310893685029147491e+03,-5.578771714924895605e+03,-5.850459610640494247e+03,-6.111194251021318451e+03,-6.379998698072480693e+03,-6.631511186318566615e+03,-6.854892512517243631e+03,-7.084021653584927662e+03,-7.373536165255482956e+03,-7.648578857506434360e+03,-7.883767492536841019e+03,-8.126732732310960273e+03,-8.398552761548986382e+03,-8.580850843010013705e+03,-8.812987314902129583e+03,-9.057483899991928411e+03
-4.716397055259905073e+02,-5.022437182807393015e+02,-5.242902863341815873e+02,-5.780957767798673785e+02,-6.231238390588148377e+02,-6.949712956140396045e+02,-7.767988644656484212e+02,-8.607525923006948005e+02,-9.810873595463908714e+02,-1.124354574933906861e+03,-1.252035734270908961e+03,-1.391972822262858472e+03,-1.541606732548077616e+03,-1.695193992515364243e+03,-1.861610875542482972e+03,-2.048174984382751518e+03,-2.252963345680059319e+03,-2.500917288183018627e+03,-2.759832232036620098e+03,-2.990352456729524874e+03,-3.190614310777712944e+03,-3.388351857305488465e+03,-3.623980115933015441e+03,-3.869142576849393663e+03,-4.074760254492076456e+03,-4.291319473634334827e+03,-4.504221243764834071e+03,-4.742188859790340757e+03,-4.960980626993211445e+03,-5.199532500771745617e+03,-5.460733065587662168e+03,-5.708144190903575691e+03,-5.918453809801962052e+03,-6.192501577702780196e+03,-6.421894408248122090e+03
-3.431722482649253152e+02,-3.500763364870643386e+02,-3.481430759088889886e+02,-3.582306613966031819e+02,-3.734182762250754308e+02,-4.039990364455622398e+02,-4.354012420443890505e+02,-4.727383365191855660e+02,-5.209825722558559846e+02,-5.706769688857166329e+02,-6.209727144301477892e+02,-7.048187962000921516e+02,-7.993459645721023890e+02,-8.998968958000325529e+02,-1.017503951417621693e+03,-1.101622511364075081e+03,-1.228762167916464023e+03,-1.358624727342558117e+03,-1.536995122208713155e+03,-1.752186921575143742e+03,-1.894308589823727743e+03,-2.079422332048448425e+03,-2.223582998605977991e+03,-2.422980253876928145e+03,-2.624023155854848483e+03,-2.817857774449582394e+03,-3.003651202956634279e+03,-3.212660581643234764e+03,-3.400166319944239604e+03,-3.566401854312731302e+03,-3.786345837526814648e+03,-3.973114194910464903e+03,-4.164109456425724602e+03,-4.348567004290432124e+03,-4.528705127172815082e+03
-3.680698196670228413e+02,-3.651867973488878647e+02,-3.582225196806945746e+02,-3.605881497395182578e+02,-3.647762011482027447e+02,-3.601007538555016936e+02,-3.667620077258360993e+02,-3.618409934970167114e+02,-3.821678467746294245e+02,-3.959929863485400574e+02,-4.313842952449508061e+02,-4.609979734442589461e+02,-5.081848776868334312e+02,-5.646346881880347155e+02,-6.269265225449003083e+02,-6.826128702606144998e+02,-7.558202804680114468e+02,-8.500038924936806097e+02,-9.462680042562830067e+02,-1.068063106422405326e+03,-1.161719628223055679e+03,-1.272234064748261289e+03,-1.382051206976437925e+03,-1.495409744048416087e+03,-1.640329296148992171e+03,-1.779428544615916280e+03,-1.900160243643407966e+03,-2.045154646432282561e+03,-2.190567075329528961e+03,-2.324593382000908150e+03,-2.552093082979304654e+03,-2.716657270800741117e+03,-2.869121892584355464e+03,-3.011876110295248964e+03,-3.143638283796540236e+03
-3.612787878452229506e+02,-3.617329953297007137e+02,-3.617329953297007137e+02,-3.617329953297007137e+02,-3.599042172350040687e+02,-3.522498253055106261e+02,-3.581194267075098878e+02,-3.494711322292686759e+02,-3.554807967826151867e+02,-3.358614505657888571e+02,-3.568819420203399773e+02,-3.403780462298663565e+02,-3.530620000982026454e+02,-3.838691450972362986e+02,-4.183286864908407665e+02,-4.752738787535151346e+02,-5.315277921504629148e+02,-5.709371424741580086e+02,-6.197147442938439781e+02,-6.957315076992359764e+02,-7.840938712452893924e+02,-8.554698887486880494e+02,-9.363703137817120705e+02,-1.048421192522372621e+03,-1.144488783063381561e+03,-1.236437141788012241e+03,-1.325905799775999412e+03,-1.412821119274268995e+03,-1.531873505781250969e+03,-1.621744144561456324e+03,-1.766351453082791522e+03,-1.906973259126988523e+03,-2.043235805357696336e+03,-2.135671377270863559e+03,-2.265449447971303471e+03
-3.967510905267102430e+02,-3.857417701309698828e+02,-3.877346184618683083e+02,-3.877346184618683083e+02,-3.814711786277810006e+02,-3.814711786277810006e+02,-3.733368576267092180e+02,-3.630977916464196937e+02,-3.636887415882906112e+02,-3.311778750653411976e+02,-3.373632549497124842e+02,-3.260274779721457890e+02,-3.117038779630772751e+02,-3.247954700030301183e+02,-3.393338518561134833e+02,-3.517097479189972660e+02,-3.739869014552852491e+02,-4.268387347721774177e+02,-4.751522848976449040e+02,-5.104687637641364404e+02,-5.384273917235236695e+02,-5.946594008065854950e+02,-6.747615784172041913e+02,-7.361446454219528732e+02,-7.995002200937175303e+02,-8.654110901551974848e+02,-9.493157625110293338e+02,-1.043212694902106023e+03,-1.144123677267547237e+03,-1.247306341409119341e+03,-1.328146781049182664e+03,-1.411797271224408860e+03,-1.505123765228607454e+03,-1.596002042595694547e+03,-1.715430311162038379e+03
-4.766027430302614221e+02,-4.766027430302614221e+02,-4.766027430302614221e+02,-4.766027430302614221e+02,-4.766027430302614221e+02,-4.766027430302614221e+02,-4.536728501162217526e+02,-4.001017453327990552e+02,-3.877151559066588220e+02,-3.877151559066588220e+02,-3.841192211631725968e+02,-3.546725003506309122e+02,-3.194577566497127350e+02,-3.232048349644172163e+02,-3.254271269429750078e+02,-3.333898443034031516e+02,-3.378480755321792799e+02,-3.468237957648333349e+02,-3.615151978669599089e+02,-3.669246032371805768e+02,-3.913209966594143907e+02,-4.420804422651202685e+02,-5.074830682426679687e+02,-5.984370101378851814e+02,-6.519165486405769343e+02,-6.799093720773835230e+02,-7.280764281499701838e+02,-7.691611458151678562e+02,-8.625479139342643293e+02,-9.308504301902573843e+02,-1.039369350605315958e+03,-1.115962726589665863e+03,-1.170355744276439964e+03,-1.233366306710734079e+03,-1.321785832613944876e+03
-8.377872135179461566e+02,-8.377872135179461566e+02,-8.377872135179461566e+02,-8.377872135179461566e+02,-8.377872135179461566e+02,-8.377872135179461566e+02,-8.377872135179461566e+02,-5.138947399669148126e+02,-5.138947399669148126e+02,-5.138947399669148126e+02,-5.138947399669148126e+02,-4.648404594164295531e+02,-4.284675974249840920e+02,-3.730115734967868093e+02,-3.698972199337820257e+02,-3.698972199337820257e+02,-3.572571327944689870e+02,-3.576974224240588001e+02,-3.517311704120017453e+02,-3.544189051982586989e+02,-3.746092929827502758e+02,-4.035241680292558613e+02,-4.311132751070043696e+02,-4.571285117584326940e+02,-5.270588651844691412e+02,-5.861621891891201130e+02,-6.138040656852034544e+02,-6.330605716138668413e+02,-6.947230282853396375e+02,-7.358337226176839749e+02,-8.005525590627019028e+02,-8.717078656976165121e+02,-9.169404988795885174e+02,-1.024679687860046670e+03,-1.085738890895811210e+03
-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-7.851003398928320394e+02,-5.730670823731647943e+02,-5.730670823731647943e+02,-5.730670823731647943e+02,-5.730670823731647943e+02,-5.730670823731647943e+02,-4.983880311365323905e+02,-4.478381863071029443e+02,-4.572334491500400873e+02,-4.572334491500400873e+02,-3.681329677714874151e+02,-3.866651906909381182e+02,-4.085163354509641067e+02,-3.872305652093899653e+02,-4.087852109330026451e+02,-4.213030774094978028e+02,-4.362322938143165061e+02,-4.516273939005430975e+02,-4.900288060379796775e+02,-5.197787926388165261e+02,-5.485552921154410342e+02,-5.782713859921400399e+02,-6.568213590770840256e+02,-6.992191736089296228e+02,-7.335892033650753774e+02,-7.618848588764590204e+02,-8.413967139706124954e+02,-8.783185145838197059e+02
-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-8.762541923120114006e+03,-1.043221311807547409e+03,-1.043221311807547409e+03,-1.043221311807547409e+03,-5.108018666035225124e+02,-4.817364956703785310e+02,-4.545067170187486454e+02,-4.545067170187486454e+02,-4.384340025335362157e+02,-4.332991950430935049e+02,-4.074669857575695460e+02,-4.170097395658511914e+02,-4.251128680416167640e+02,-4.631193564700171805e+02,-4.667192727300579236e+02,-4.865208520376626211e+02,-5.156695353049997266e+02,-5.458744800389082457e+02,-5.805438874933590796e+02,-6.142543630205123009e+02,-6.829191198317778344e+02,-7.396766617724669004e+02
-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.571639028469040568e+03,-8.772812049506344920e+03,-8.772812049506344920e+03,-6.478795707531071457e+02,-6.932280731531800484e+02,-5.837527351233013633e+02,-5.961427274250906976e+02,-5.500087072262537049e+02,-5.538410602580431714e+02,-4.788087981822972097e+02,-4.454354857708570989e+02,-4.494991442112647633e+02,-4.409716135686808229e+02,-4.284288831159532265e+02,-4.620976495269970883e+02,-4.680000245681818001e+02,-4.995977309370815647e+02,-5.404621570654934430e+02,-5.713775710763590041e+02,-6.263760485679840713e+02,-6.964899493260994632e+02
